subject,responses,word,same,version_with_order,item,Class,string,ambiguity_type,relatedness,version
z6e7fu79y1,"{""Q0"":0}",cold,False,M1_a_M2_a,41,N,cold,Polysemy,0,M1_a_M2_a
z6e7fu79y1,"{""Q0"":4}",lunch,False,M1_a_M2_b,12,N,lunch,Polysemy,4,M1_a_M2_b
z6e7fu79y1,"{""Q0"":0}",port,False,M1_b_M2_b,68,N,port,Homonymy,0,M1_b_M2_b
z6e7fu79y1,"{""Q0"":3}",appeal,True,M2_a_M2_b,37,N,appeal,Polysemy,3,M2_a_M2_b
z6e7fu79y1,"{""Q0"":0}",jam,False,M2_a_M1_a,99,N,jam,Homonymy,0,M1_a_M2_a
z6e7fu79y1,"{""Q0"":1}",ground,False,M1_a_M2_b,28,N,ground,Polysemy,1,M1_a_M2_b
z6e7fu79y1,"{""Q0"":0}",punch,False,M2_a_M1_b,106,N,punch,Homonymy,0,M1_b_M2_a
z6e7fu79y1,"{""Q0"":4}",foundation,True,M1_a_M1_b,47,N,foundation,Polysemy,4,M1_a_M1_b
z6e7fu79y1,"{""Q0"":0}",match,False,M2_b_M1_a,60,N,match,Homonymy,0,M1_a_M2_b
z6e7fu79y1,"{""Q0"":1}",serve,True,M2_a_M2_b,92,V,served,Polysemy,1,M2_a_M2_b
z6e7fu79y1,"{""Q0"":4}",draw,True,M2_a_M2_b,89,V,drew,Polysemy,4,M2_a_M2_b
z6e7fu79y1,"{""Q0"":0}",yard,False,M2_b_M1_a,64,N,yards,Homonymy,0,M1_a_M2_b
z6e7fu79y1,"{""Q0"":3}",scene,True,M2_a_M2_b,34,N,scene,Polysemy,3,M2_a_M2_b
z6e7fu79y1,"{""Q0"":2}",stake,False,M1_b_M2_b,77,V,staked,Polysemy,2,M1_b_M2_b
z6e7fu79y1,"{""Q0"":0}",racket,False,M2_a_M1_b,71,N,racket,Homonymy,0,M1_b_M2_a
z6e7fu79y1,"{""Q0"":0}",issue,False,M2_b_M1_b,49,N,issue,Polysemy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",fix,True,M1_a_M1_b,80,V,fixed,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":2}",atmosphere,False,M1_b_M2_a,20,N,atmosphere,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":1}",toast,False,M1_b_M2_a,72,V,toasted,Homonymy,1,M1_b_M2_a
l3hagu4zmr,"{""Q0"":0}",rock,False,M1_b_M2_b,113,N,rock,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":1}",panel,False,M2_a_M1_b,52,N,panel,Polysemy,1,M1_b_M2_a
l3hagu4zmr,"{""Q0"":4}",pitcher,True,M1_b_M1_a,102,N,pitcher,Homonymy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":0}",tip,False,M1_b_M2_b,111,N,tip,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",guard,False,M1_b_M2_a,10,N,guard,Polysemy,4,M1_b_M2_a
l3hagu4zmr,"{""Q0"":0}",degree,False,M2_a_M1_a,46,N,degrees,Polysemy,0,M1_a_M2_a
l3hagu4zmr,"{""Q0"":0}",seal,False,M1_b_M2_a,62,N,seal,Homonymy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":4}",track,False,M2_b_M1_a,55,N,tracks,Polysemy,4,M1_a_M2_b
l3hagu4zmr,"{""Q0"":4}",match,True,M1_b_M1_a,60,N,match,Homonymy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":2}",message,False,M2_b_M1_b,15,N,message,Polysemy,2,M1_b_M2_b
l3hagu4zmr,"{""Q0"":2}",medicine,True,M2_a_M2_b,14,N,medicine,Polysemy,2,M2_a_M2_b
l3hagu4zmr,"{""Q0"":1}",file,False,M1_a_M2_b,66,N,file,Homonymy,1,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",drill,False,M1_b_M2_a,65,N,drill,Homonymy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",lamb,False,M2_a_M1_a,0,N,lamb,Polysemy,3,M1_a_M2_a
l3hagu4zmr,"{""Q0"":4}",drain,True,M2_a_M2_b,88,V,drained,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":4}",bat,True,M2_b_M2_a,56,N,bat,Homonymy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":1}",perch,False,M2_a_M1_a,105,N,perch,Homonymy,1,M1_a_M2_a
l3hagu4zmr,"{""Q0"":2}",act,False,M2_a_M1_b,19,N,act,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":4}",newspaper,False,M1_b_M2_b,16,N,newspaper,Polysemy,4,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",board,True,M2_a_M2_b,39,N,board,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":1}",pupil,False,M1_a_M2_b,61,N,pupil,Homonymy,1,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",appeal,False,M1_a_M2_a,37,N,appeal,Polysemy,0,M1_a_M2_a
l3hagu4zmr,"{""Q0"":4}",position,True,M2_b_M2_a,33,N,position,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":1}",fan,False,M1_b_M2_b,69,N,fan,Homonymy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",cell,True,M1_a_M1_b,58,N,cell,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":0}",palm,False,M2_b_M1_a,101,N,palm,Homonymy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":4}",racket,True,M1_a_M1_b,71,N,racket,Homonymy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":4}",load,True,M1_b_M1_a,96,V,loaded,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":4}",date,True,M1_b_M1_a,45,N,date,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":3}",market,True,M1_b_M1_a,31,N,market,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":3}",chicken,False,M2_a_M1_a,3,N,chicken,Polysemy,3,M1_a_M2_a
l3hagu4zmr,"{""Q0"":2}",stall,False,M2_a_M1_a,79,V,stalled,Polysemy,2,M1_a_M2_a
l3hagu4zmr,"{""Q0"":4}",tape,True,M2_b_M2_a,54,N,tape,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":4}",contribution,False,M1_a_M2_b,5,N,contribution,Polysemy,4,M1_a_M2_b
l3hagu4zmr,"{""Q0"":2}",cold,False,M1_b_M2_a,41,N,cold,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":1}",block,False,M2_b_M1_b,38,N,block,Polysemy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",book,True,M1_b_M1_a,1,N,book,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":2}",count,False,M1_b_M2_b,67,N,count,Homonymy,2,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",guide,False,M1_b_M2_a,29,N,guide,Polysemy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",call,True,M2_b_M2_a,87,V,called,Polysemy,3,M2_a_M2_b
l3hagu4zmr,"{""Q0"":0}",cross,False,M2_b_M1_a,82,V,crossed,Polysemy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":1}",clip,False,M1_b_M2_a,98,N,clip,Homonymy,1,M1_b_M2_a
l3hagu4zmr,"{""Q0"":1}",cone,False,M1_b_M2_b,26,N,cone,Polysemy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",spill,False,M2_a_M1_a,84,V,spilled,Polysemy,0,M1_a_M2_a
l3hagu4zmr,"{""Q0"":3}",orange,True,M1_a_M1_b,32,N,orange,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":2}",tap,False,M1_a_M2_b,107,V,tapped,Homonymy,2,M1_a_M2_b
l3hagu4zmr,"{""Q0"":1}",mole,False,M2_b_M1_b,104,N,mole,Homonymy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",punch,False,M2_b_M1_b,106,N,punch,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",stake,False,M2_a_M1_a,77,V,staked,Polysemy,0,M1_a_M2_a
l3hagu4zmr,"{""Q0"":0}",lap,False,M1_a_M2_b,109,V,lapped,Homonymy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":2}",course,False,M1_b_M2_a,44,N,course,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":4}",push,True,M1_b_M1_a,86,V,pushed,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":0}",break,False,M2_b_M1_b,91,V,broke,Polysemy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":4}",scene,False,M1_b_M2_a,34,N,scene,Polysemy,4,M1_b_M2_a
l3hagu4zmr,"{""Q0"":1}",page,False,M1_b_M2_a,110,N,page,Homonymy,1,M1_b_M2_a
l3hagu4zmr,"{""Q0"":0}",lunch,False,M1_a_M2_b,12,N,lunch,Polysemy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":1}",case,True,M1_b_M1_a,24,N,case,Homonymy,1,M1_a_M1_b
l3hagu4zmr,"{""Q0"":4}",intelligence,True,M1_b_M1_a,30,N,intelligence,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":3}",ground,True,M1_a_M1_b,28,N,ground,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":1}",check,False,M2_b_M1_a,93,V,checked,Polysemy,1,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",dream,False,M1_a_M2_b,8,N,dream,Polysemy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",serve,False,M2_b_M1_a,92,V,served,Polysemy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",lock,False,M2_a_M1_b,108,N,locks,Homonymy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":2}",barrier,False,M1_a_M2_b,21,N,barrier,Polysemy,2,M1_a_M2_b
l3hagu4zmr,"{""Q0"":4}",sing,False,M2_a_M1_a,94,V,sang,Polysemy,4,M1_a_M2_a
l3hagu4zmr,"{""Q0"":2}",hail,False,M1_a_M2_a,90,V,hailed,Polysemy,2,M1_a_M2_a
l3hagu4zmr,"{""Q0"":4}",title,True,M1_b_M1_a,36,N,title,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":1}",bank,False,M1_a_M2_a,74,V,banked,Homonymy,1,M1_a_M2_a
l3hagu4zmr,"{""Q0"":3}",foundation,True,M2_a_M2_b,47,N,foundation,Polysemy,3,M2_a_M2_b
l3hagu4zmr,"{""Q0"":2}",charm,False,M2_b_M1_a,40,N,charm,Polysemy,2,M1_a_M2_b
l3hagu4zmr,"{""Q0"":3}",key,True,M2_b_M2_a,50,N,key,Polysemy,3,M2_a_M2_b
l3hagu4zmr,"{""Q0"":3}",design,False,M2_b_M1_a,6,N,design,Polysemy,3,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",film,False,M1_b_M2_b,27,N,film,Polysemy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":1}",toll,True,M2_a_M2_b,103,N,toll,Homonymy,1,M2_a_M2_b
l3hagu4zmr,"{""Q0"":0}",tick,False,M2_b_M1_a,63,N,tick,Homonymy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",post,False,M2_b_M1_b,114,N,post,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",draw,False,M2_a_M1_b,89,V,drew,Polysemy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":4}",blood,True,M2_a_M2_b,23,N,blood,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":1}",yard,False,M2_b_M1_b,64,N,yards,Homonymy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",function,False,M1_b_M2_a,48,N,function,Polysemy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",scale,True,M1_a_M1_b,100,N,scale,Homonymy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":2}",pick,False,M1_a_M2_a,78,V,picked,Polysemy,2,M1_a_M2_a
l3hagu4zmr,"{""Q0"":0}",poach,False,M1_b_M2_b,75,V,poached,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",run,False,M2_a_M1_a,83,V,ran,Polysemy,0,M1_a_M2_a
l3hagu4zmr,"{""Q0"":2}",cape,False,M1_b_M2_a,57,N,cape,Homonymy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",cause,True,M1_a_M1_b,25,N,cause,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":1}",examination,False,M2_a_M1_a,9,N,examination,Polysemy,1,M1_a_M2_a
l3hagu4zmr,"{""Q0"":1}",term,False,M2_b_M1_b,35,N,term,Polysemy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":1}",sage,False,M2_a_M1_a,70,N,sage,Homonymy,1,M1_a_M2_a
l3hagu4zmr,"{""Q0"":3}",clear,False,M1_a_M2_b,95,V,cleared,Polysemy,3,M1_a_M2_b
l3hagu4zmr,"{""Q0"":2}",class,False,M2_a_M1_b,4,N,class,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":1}",jam,False,M2_a_M1_a,99,N,jam,Homonymy,1,M1_a_M2_a
l3hagu4zmr,"{""Q0"":1}",mold,False,M2_b_M1_a,59,N,mold,Homonymy,1,M1_a_M2_b
l3hagu4zmr,"{""Q0"":0}",column,False,M2_b_M1_b,42,N,column,Polysemy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":1}",movement,False,M2_b_M1_b,51,N,movement,Polysemy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",cast,False,M2_b_M1_a,85,V,cast,Polysemy,0,M1_a_M2_b
l3hagu4zmr,"{""Q0"":1}",issue,False,M2_b_M1_b,49,N,issue,Polysemy,1,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",bail,False,M2_b_M1_b,112,V,bailed,Homonymy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":2}",home,False,M1_b_M2_a,11,N,home,Polysemy,2,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",stay,True,M1_a_M1_b,81,V,stayed,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":4}",breakfast,True,M2_a_M2_b,2,N,breakfast,Polysemy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":2}",pen,True,M2_a_M2_b,73,V,penned,Homonymy,2,M2_a_M2_b
l3hagu4zmr,"{""Q0"":4}",dinner,True,M1_b_M1_a,7,N,dinner,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":4}",band,True,M2_a_M2_b,97,N,band,Homonymy,4,M2_a_M2_b
l3hagu4zmr,"{""Q0"":4}",clog,True,M1_b_M1_a,76,V,clogged,Polysemy,4,M1_a_M1_b
l3hagu4zmr,"{""Q0"":0}",passage,False,M2_b_M1_b,53,N,passage,Polysemy,0,M1_b_M2_b
l3hagu4zmr,"{""Q0"":0}",port,False,M1_b_M2_a,68,N,port,Homonymy,0,M1_b_M2_a
l3hagu4zmr,"{""Q0"":3}",company,True,M1_b_M1_a,43,N,company,Polysemy,3,M1_a_M1_b
l3hagu4zmr,"{""Q0"":1}",beam,False,M2_b_M1_a,22,N,beam,Polysemy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":3}",dream,True,M2_a_M2_b,8,N,dream,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":1}",port,False,M1_a_M2_b,68,N,port,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":2}",scale,True,M1_a_M1_b,100,N,scale,Homonymy,2,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",panel,False,M1_a_M2_b,52,N,panel,Polysemy,2,M1_a_M2_b
cx4k93loej,"{""Q0"":4}",dinner,True,M2_b_M2_a,7,N,dinner,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":2}",spill,False,M1_b_M2_b,84,V,spilled,Polysemy,2,M1_b_M2_b
cx4k93loej,"{""Q0"":3}",stay,False,M2_b_M1_b,81,V,stayed,Polysemy,3,M1_b_M2_b
cx4k93loej,"{""Q0"":2}",fan,False,M2_a_M1_b,69,N,fan,Homonymy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":4}",check,False,M2_b_M1_b,93,V,checked,Polysemy,4,M1_b_M2_b
cx4k93loej,"{""Q0"":2}",drain,False,M1_b_M2_a,88,V,drained,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",foundation,False,M2_b_M1_b,47,N,foundation,Polysemy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",guard,False,M1_b_M2_b,10,N,guard,Polysemy,4,M1_b_M2_b
cx4k93loej,"{""Q0"":3}",medicine,True,M2_b_M2_a,14,N,medicine,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":1}",issue,False,M1_a_M2_a,49,N,issue,Polysemy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":4}",punch,True,M1_a_M1_b,106,N,punch,Homonymy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":3}",hail,True,M2_b_M2_a,90,V,hailed,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":3}",guide,True,M1_b_M1_a,29,N,guide,Polysemy,3,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",pick,False,M2_b_M1_b,78,V,picked,Polysemy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":2}",cause,False,M1_b_M2_a,25,N,cause,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":3}",home,False,M1_b_M2_b,11,N,home,Polysemy,3,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",band,True,M1_b_M1_a,97,N,band,Homonymy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":3}",movement,True,M1_b_M1_a,51,N,movement,Polysemy,3,M1_a_M1_b
cx4k93loej,"{""Q0"":4}",breakfast,False,M2_a_M1_a,2,N,breakfast,Polysemy,4,M1_a_M2_a
cx4k93loej,"{""Q0"":1}",toll,False,M2_a_M1_a,103,N,toll,Homonymy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":2}",position,True,M1_b_M1_a,33,N,position,Polysemy,2,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",tap,False,M2_a_M1_b,107,V,tapped,Homonymy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":0}",bail,False,M2_a_M1_b,112,V,bailed,Homonymy,0,M1_b_M2_a
cx4k93loej,"{""Q0"":4}",clog,True,M2_a_M2_b,76,V,clogged,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":4}",track,False,M1_b_M2_b,55,N,tracks,Polysemy,4,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",count,False,M2_b_M1_b,67,N,count,Homonymy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",degree,True,M2_b_M2_a,46,N,degrees,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":3}",lunch,False,M1_a_M2_b,12,N,lunch,Polysemy,3,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",scene,False,M2_a_M1_b,34,N,scene,Polysemy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",stake,False,M2_b_M1_a,77,V,staked,Polysemy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":3}",beam,True,M2_b_M2_a,22,N,beam,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":1}",pupil,True,M1_b_M1_a,61,N,pupil,Homonymy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",atmosphere,True,M2_a_M2_b,20,N,atmosphere,Polysemy,2,M2_a_M2_b
cx4k93loej,"{""Q0"":2}",cone,False,M2_b_M1_a,26,N,cone,Polysemy,2,M1_a_M2_b
cx4k93loej,"{""Q0"":4}",newspaper,True,M1_a_M1_b,16,N,newspaper,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",blood,False,M1_b_M2_b,23,N,blood,Polysemy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",post,False,M2_a_M1_a,114,N,post,Homonymy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":1}",barrier,True,M1_a_M1_b,21,N,barrier,Polysemy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":4}",jam,True,M1_a_M1_b,99,N,jam,Homonymy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",key,False,M2_a_M1_b,50,N,key,Polysemy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",class,False,M2_b_M1_a,4,N,class,Polysemy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":4}",push,True,M2_b_M2_a,86,V,pushed,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":3}",cast,True,M2_b_M2_a,85,V,cast,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":3}",lap,True,M2_b_M2_a,109,V,lapped,Homonymy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":1}",fix,False,M1_b_M2_a,80,V,fixed,Polysemy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":2}",market,False,M1_b_M2_a,31,N,market,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":2}",mold,True,M1_b_M1_a,59,N,mold,Homonymy,2,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",ground,False,M2_a_M1_b,28,N,ground,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",orange,False,M2_b_M1_b,32,N,orange,Polysemy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",title,True,M1_a_M1_b,36,N,title,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":3}",cell,False,M2_b_M1_a,58,N,cell,Polysemy,3,M1_a_M2_b
cx4k93loej,"{""Q0"":4}",call,True,M1_b_M1_a,87,V,called,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",pitcher,False,M2_b_M1_a,102,N,pitcher,Homonymy,2,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",cross,False,M1_a_M2_b,82,V,crossed,Polysemy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",drill,False,M2_b_M1_b,65,N,drill,Homonymy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",break,True,M2_b_M2_a,91,V,broke,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":2}",date,False,M2_b_M1_a,45,N,date,Polysemy,2,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",perch,True,M1_a_M1_b,105,N,perch,Homonymy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",page,False,M1_a_M2_b,110,N,page,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":0}",lamb,False,M2_b_M1_a,0,N,lamb,Polysemy,0,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",board,True,M1_a_M1_b,39,N,board,Polysemy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",intelligence,True,M1_b_M1_a,30,N,intelligence,Polysemy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":3}",seal,False,M1_b_M2_b,62,N,seal,Homonymy,3,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",draw,False,M1_b_M2_a,89,V,drew,Polysemy,4,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",bank,False,M1_b_M2_b,74,V,banked,Homonymy,1,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",case,False,M1_b_M2_a,24,N,case,Homonymy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",tick,False,M2_b_M1_a,63,N,tick,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":2}",lock,False,M1_b_M2_a,108,N,locks,Homonymy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",mole,True,M2_b_M2_a,104,N,mole,Homonymy,1,M2_a_M2_b
cx4k93loej,"{""Q0"":1}",pen,False,M2_b_M1_a,73,V,penned,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":2}",course,False,M1_b_M2_b,44,N,course,Polysemy,2,M1_b_M2_b
cx4k93loej,"{""Q0"":2}",clip,False,M1_b_M2_a,98,N,clip,Homonymy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":3}",appeal,False,M2_b_M1_a,37,N,appeal,Polysemy,3,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",poach,False,M2_a_M1_b,75,V,poached,Homonymy,1,M1_b_M2_a
cx4k93loej,"{""Q0"":2}",racket,False,M1_a_M2_b,71,N,racket,Homonymy,2,M1_a_M2_b
cx4k93loej,"{""Q0"":2}",stall,False,M1_b_M2_a,79,V,stalled,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",file,False,M2_a_M1_a,66,N,file,Homonymy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":4}",load,True,M2_a_M2_b,96,V,loaded,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":4}",message,False,M1_b_M2_a,15,N,message,Polysemy,4,M1_b_M2_a
cx4k93loej,"{""Q0"":1}",chicken,False,M2_a_M1_a,3,N,chicken,Polysemy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":1}",column,False,M1_a_M2_b,42,N,column,Polysemy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":4}",function,True,M1_b_M1_a,48,N,function,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":4}",design,True,M2_b_M2_a,6,N,design,Polysemy,4,M2_a_M2_b
cx4k93loej,"{""Q0"":0}",yard,False,M2_b_M1_b,64,N,yards,Homonymy,0,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",act,False,M2_a_M1_a,19,N,act,Polysemy,1,M1_a_M2_a
cx4k93loej,"{""Q0"":3}",match,False,M1_b_M2_b,60,N,match,Homonymy,3,M1_b_M2_b
cx4k93loej,"{""Q0"":1}",toast,False,M2_b_M1_a,72,V,toasted,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":2}",tip,True,M2_b_M2_a,111,N,tip,Homonymy,2,M2_a_M2_b
cx4k93loej,"{""Q0"":4}",cold,True,M1_a_M1_b,41,N,cold,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",book,False,M1_b_M2_b,1,N,book,Polysemy,2,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",sing,False,M2_a_M1_b,94,V,sang,Polysemy,4,M1_b_M2_a
cx4k93loej,"{""Q0"":4}",charm,False,M1_b_M2_b,40,N,charm,Polysemy,4,M1_b_M2_b
cx4k93loej,"{""Q0"":4}",block,True,M1_b_M1_a,38,N,block,Polysemy,4,M1_a_M1_b
cx4k93loej,"{""Q0"":1}",bat,False,M1_a_M2_b,56,N,bat,Homonymy,1,M1_a_M2_b
cx4k93loej,"{""Q0"":3}",contribution,True,M2_b_M2_a,5,N,contribution,Polysemy,3,M2_a_M2_b
cx4k93loej,"{""Q0"":0}",serve,False,M2_b_M1_a,92,V,served,Polysemy,0,M1_a_M2_b
cx4k93loej,"{""Q0"":1}",palm,True,M1_a_M1_b,101,N,palm,Homonymy,1,M1_a_M1_b
cx4k93loej,"{""Q0"":3}",passage,True,M1_a_M1_b,53,N,passage,Polysemy,3,M1_a_M1_b
cx4k93loej,"{""Q0"":2}",run,False,M1_b_M2_a,83,V,ran,Polysemy,2,M1_b_M2_a
cx4k93loej,"{""Q0"":4}",clear,True,M2_a_M2_b,95,V,cleared,Polysemy,4,M2_a_M2_b
