Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,dominance_sentence2,sd_dominance_sentence2,string
353,jam,It was a traffic jam.,It was a paper jam.,True,Homonymy,traffic,paper,M2_a_M2_b,N,2.1,2.0,0.1,10,1.197219,0.395899713,0.070620716,0.37859389,M2_a,M2_b,,,jam
354,key,It was a duplicate key.,It was a delete key.,False,Polysemy,duplicate,delete,M1_a_M2_a,N,1.076923077,1.0,0.076923077,13,1.441153384,0.0845685009999999,0.069850564,0.3997040329999999,M1_a,M2_a,-0.454545454545455,1.50324324702965,key
355,key,It was a duplicate key.,It was a backspace key.,False,Polysemy,duplicate,backspace,M1_a_M2_b,N,0.454545455,0.0,0.454545455,11,0.8201995320000001,0.138863146,0.048993409,0.247299464,M1_a,M2_b,-0.523809523809524,1.5039630187956,key
356,key,It was a master key.,It was a delete key.,False,Polysemy,master,delete,M1_b_M2_a,N,0.75,0.0,0.75,12,1.215431087,0.1006523969999999,0.116315901,0.350864733,M1_b,M2_a,-1.06666666666667,1.16291915126588,key
357,key,It was a master key.,It was a backspace key.,False,Polysemy,master,backspace,M1_b_M2_b,N,0.916666667,1.0,0.083333333,12,0.99620492,0.185944676,0.07235074,0.2875795889999999,M1_b,M2_b,-0.35,1.6311119875071298,key
358,key,It was a duplicate key.,It was a master key.,True,Polysemy,duplicate,master,M1_a_M1_b,N,3.909090909,4.0,0.090909091,11,0.301511345,0.059563339,0.0680558679999999,0.090909091,M1_a,M1_b,,,key
359,key,It was a delete key.,It was a backspace key.,True,Polysemy,delete,backspace,M2_a_M2_b,N,3.666666667,4.0,0.333333333,18,0.6859943409999999,0.115159452,0.0700949429999999,0.161690417,M2_a,M2_b,,,key
360,lamb,They liked the marinated lamb.,They liked the cute lamb.,False,Polysemy,marinated,cute,M1_a_M2_a,N,3.3,3.5,0.2,10,0.8232726020000001,0.091305315,0.052619398,0.260341656,M1_a,M2_a,-0.277777777777778,1.60167396093093,lamb
361,lamb,They liked the marinated lamb.,They liked the friendly lamb.,False,Polysemy,marinated,friendly,M1_a_M2_b,N,3.0,3.0,0.0,12,1.206045378,0.1101143959999999,0.061512589,0.348155312,M1_a,M2_b,-0.55,1.46808145478878,lamb
362,lamb,They liked the grilled lamb.,They liked the cute lamb.,False,Polysemy,grilled,cute,M1_b_M2_a,N,3.4666666669999997,4.0,0.533333333,15,0.639940473,0.08867979,0.05507952,0.16523192,M1_b,M2_a,0.466666666666667,1.4573295865416005,lamb
363,lamb,They liked the grilled lamb.,They liked the friendly lamb.,False,Polysemy,grilled,friendly,M1_b_M2_b,N,3.294117647,4.0,0.705882353,17,1.046703509,0.107629597,0.059822142,0.25386289,M1_b,M2_b,-1.04,1.13578166916005,lamb
364,lamb,They liked the marinated lamb.,They liked the grilled lamb.,True,Polysemy,marinated,grilled,M1_a_M1_b,N,4.0,4.0,0.0,12,0.0,0.041544676,0.236713231,0.0,M1_a,M1_b,,,lamb
365,lamb,They liked the cute lamb.,They liked the friendly lamb.,True,Polysemy,cute,friendly,M2_a_M2_b,N,3.636363636000001,4.0,0.363636364,11,1.206045378,0.032332778,0.0225949879999999,0.363636364,M2_a,M2_b,,,lamb
366,lap,She lapped the milk.,She lapped the runners.,False,Homonymy,milk,runners,M1_a_M2_a,V,0.2,0.0,0.2,15,0.414039336,0.331312001,0.118968368,0.1069044969999999,M1_a,M2_a,1.0,1.02899151085505,lapped
367,lap,She lapped the milk.,She lapped the competitors.,False,Homonymy,milk,competitors,M1_a_M2_b,V,0.333333333,0.0,0.333333333,12,0.492365964,0.4121119379999999,0.140125692,0.142133811,M1_a,M2_b,1.0,1.22474487139159,lapped
368,lap,She lapped the water.,She lapped the runners.,False,Homonymy,water,runners,M1_b_M2_a,V,0.333333333,0.0,0.333333333,12,0.887625365,0.179503739,0.07594049,0.256235372,M1_b,M2_a,0.6111111111111109,1.3779306261410702,lapped
369,lap,She lapped the water.,She lapped the competitors.,False,Homonymy,water,competitors,M1_b_M2_b,V,0.5,0.5,0.0,10,0.5270462770000001,0.295544863,0.102032185,0.166666667,M1_b,M2_b,0.6190476190476191,1.2440333788203002,lapped
370,lap,She lapped the milk.,She lapped the water.,True,Homonymy,milk,water,M1_a_M1_b,V,3.625,4.0,0.375,8,0.51754917,0.180359662,0.078547239,0.1829812639999999,M1_a,M1_b,,,lapped
371,lap,She lapped the runners.,She lapped the competitors.,True,Homonymy,runners,competitors,M2_a_M2_b,V,3.45,4.0,0.55,20,0.998683344,0.1082252859999999,0.041925013,0.2233123839999999,M2_a,M2_b,,,lapped
372,load,She loaded the gun.,She loaded the truck.,False,Polysemy,gun,truck,M1_a_M2_a,V,2.142857143,2.0,0.142857143,7,1.069044968,0.25092721,0.0670257809999999,0.404061018,M1_a,M2_a,0.5714285714285711,1.43427433120127,loaded
373,load,She loaded the gun.,She loaded the van.,False,Polysemy,gun,van,M1_a_M2_b,V,2.4666666669999997,2.0,0.466666667,15,1.125462868,0.2217008469999999,0.069086552,0.290593263,M1_a,M2_b,1.05882352941176,0.899346167730627,loaded
374,load,She loaded the rifle.,She loaded the truck.,False,Polysemy,rifle,truck,M1_b_M2_a,V,2.538461538,2.0,0.538461538,13,0.967417922,0.205683231,0.083544791,0.268313456,M1_b,M2_a,0.736842105263158,1.28418176556808,loaded
375,load,She loaded the rifle.,She loaded the van.,False,Polysemy,rifle,van,M1_b_M2_b,V,2.5,2.5,0.0,14,0.759554525,0.1786319019999999,0.084087253,0.202999486,M1_b,M2_b,0.952380952380952,1.20317041503648,loaded
376,load,She loaded the gun.,She loaded the rifle.,True,Polysemy,gun,rifle,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.046735942,0.0312229989999999,0.0,M1_a,M1_b,,,loaded
377,load,She loaded the truck.,She loaded the van.,True,Polysemy,truck,van,M2_a_M2_b,V,4.0,4.0,0.0,14,0.0,0.035642982,0.01317215,0.0,M2_a,M2_b,,,loaded
378,lock,She had curly locks.,She had window locks.,False,Homonymy,curly,window,M1_a_M2_a,N,0.0,0.0,0.0,13,0.0,0.3644913429999999,0.09430939,0.0,M1_a,M2_a,0.7894736842105259,1.31567250942124,locks
379,lock,She had curly locks.,She had door locks.,False,Homonymy,curly,door,M1_a_M2_b,N,0.0,0.0,0.0,10,0.0,0.380106211,0.1019513609999999,0.0,M1_a,M2_b,1.23809523809524,1.1791845447071398,locks
380,lock,She had brown locks.,She had window locks.,False,Homonymy,brown,window,M1_b_M2_a,N,0.210526316,0.0,0.210526316,19,0.535303379,0.375346899,0.0675100679999999,0.122807018,M1_b,M2_a,1.25,0.989070710093681,locks
381,lock,She had brown locks.,She had door locks.,False,Homonymy,brown,door,M1_b_M2_b,N,0.333333333,0.0,0.333333333,12,0.6513389470000001,0.380734086,0.070536137,0.188025358,M1_b,M2_b,1.28571428571429,0.825420305855557,locks
382,lock,She had curly locks.,She had brown locks.,True,Homonymy,curly,brown,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.5789342239999999,0.049814999,0.032923996,0.15472668,M1_a,M1_b,,,locks
383,lock,She had window locks.,She had door locks.,True,Homonymy,window,door,M2_a_M2_b,N,3.5555555560000003,4.0,0.444444444,9,0.726483157,0.060202837,0.021203756,0.242161052,M2_a,M2_b,,,locks
384,lunch,They liked the hot lunch.,They liked the afternoon lunch.,False,Polysemy,hot,afternoon,M1_a_M2_a,N,3.785714286,4.0,0.214285714,14,0.425815314,0.073074341,0.0537515879999999,0.11380393,M1_a,M2_a,0.3928571428571429,1.37003070293484,lunch
385,lunch,They liked the hot lunch.,They liked the women's lunch.,False,Polysemy,hot,women,M1_a_M2_b,N,3.388888889,4.0,0.611111111,18,1.036900863,0.468395352,0.04511404,0.244399877,M1_a,M2_b,-0.8125,1.47054411698527,lunch
386,lunch,They liked the sandwich lunch.,They liked the afternoon lunch.,False,Polysemy,sandwich,afternoon,M1_b_M2_a,N,3.857142857,4.0,0.142857143,7,0.3779644729999999,0.132222176,0.034859002,0.142857143,M1_b,M2_a,0.666666666666667,1.29099444873581,lunch
387,lunch,They liked the sandwich lunch.,They liked the women's lunch.,False,Polysemy,sandwich,women,M1_b_M2_b,N,3.583333333,4.0,0.416666667,12,0.792961461,0.470807552,0.033152342,0.228908257,M1_b,M2_b,-0.578947368421053,1.53896752812773,lunch
388,lunch,They liked the hot lunch.,They liked the sandwich lunch.,True,Polysemy,hot,sandwich,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.127897918,0.032467186,0.066666667,M1_a,M1_b,,,lunch
389,lunch,They liked the afternoon lunch.,They liked the women's lunch.,True,Polysemy,afternoon,women,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.46317637,0.0557607409999999,0.0,M2_a,M2_b,,,lunch
390,market,He liked the flea market.,He liked the housing market.,False,Polysemy,flea,housing,M1_a_M2_a,N,2.555555556,3.0,0.444444444,9,0.881917104,0.20639205,0.126381278,0.293972368,M1_a,M2_a,-0.7058823529411771,1.35852428586835,market
391,market,He liked the flea market.,He liked the stock market.,False,Polysemy,flea,stock,M1_a_M2_b,N,2.285714286,2.5,0.214285714,14,1.4373357530000002,0.310365856,0.132387996,0.3841441379999999,M1_a,M2_b,-0.05,1.57195821559574,market
392,market,He liked the fish market.,He liked the housing market.,False,Polysemy,fish,housing,M1_b_M2_a,N,2.263157895,2.0,0.263157895,19,1.484815936,0.179006577,0.1191917659999999,0.340640138,M1_b,M2_a,-0.631578947368421,1.6736694986296698,market
393,market,He liked the fish market.,He liked the stock market.,False,Polysemy,fish,stock,M1_b_M2_b,N,1.9,2.0,0.1,10,1.286683938,0.278942943,0.124048412,0.406885187,M1_b,M2_b,-0.5,1.53529894715748,market
394,market,He liked the flea market.,He liked the fish market.,True,Polysemy,flea,fish,M1_a_M1_b,N,3.923076923,4.0,0.076923077,13,0.277350098,0.097855568,0.052541792,0.076923077,M1_a,M1_b,,,market
395,market,He liked the housing market.,He liked the stock market.,True,Polysemy,housing,stock,M2_a_M2_b,N,3.083333333,3.0,0.083333333,12,1.164500153,0.230547428,0.082978725,0.3361622379999999,M2_a,M2_b,,,market
396,match,It was a lit match.,It was a soccer match.,False,Homonymy,lit,soccer,M1_a_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.462172866,0.06049633,0.111111111,M1_a,M2_a,0.19047619047619,1.4359334113756002,match
397,match,It was a lit match.,It was a tennis match.,False,Homonymy,lit,tennis,M1_a_M2_b,N,0.0,0.0,0.0,9,0.0,0.469395101,0.078830719,0.0,M1_a,M2_b,0.294117647058824,1.57181049598675,match
398,match,It was a burning match.,It was a soccer match.,False,Homonymy,burning,soccer,M1_b_M2_a,N,0.3125,0.0,0.3125,16,0.7932002690000001,0.468630493,0.067629695,0.198300067,M1_b,M2_a,0.25,1.5517392618742702,match
399,match,It was a burning match.,It was a tennis match.,False,Homonymy,burning,tennis,M1_b_M2_b,N,0.5555555560000001,0.0,0.5555555560000001,18,1.1490263,0.5005972089999999,0.080270708,0.270828096,M1_b,M2_b,0.7,1.21828179265546,match
400,match,It was a lit match.,It was a burning match.,True,Homonymy,lit,burning,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.091742992,0.035631716,0.0,M1_a,M1_b,,,match
401,match,It was a soccer match.,It was a tennis match.,True,Homonymy,soccer,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,15,1.046536237,0.156254768,0.045688748,0.2702144939999999,M2_a,M2_b,,,match
402,medicine,It was cough medicine.,It was orthopedic medicine.,False,Polysemy,cough,orthopedic,M1_a_M2_a,N,2.666666667,3.0,0.333333333,15,1.112697281,0.2466460469999999,0.076702595,0.287297202,M1_a,M2_a,-1.45454545454545,0.738548945875996,medicine
403,medicine,It was cough medicine.,It was veterinary medicine.,False,Polysemy,cough,veterinary,M1_a_M2_b,N,2.444444444,2.0,0.444444444,9,1.424000624,0.290193081,0.069652915,0.474666875,M1_a,M2_b,-1.22222222222222,0.942809041582063,medicine
404,medicine,It was prescription medicine.,It was orthopedic medicine.,False,Polysemy,prescription,orthopedic,M1_b_M2_a,N,3.222222222,4.0,0.7777777779999999,9,1.092906421,0.252791405,0.073477268,0.36430214,M1_b,M2_a,-1.05555555555556,0.872604096080652,medicine
405,medicine,It was prescription medicine.,It was veterinary medicine.,False,Polysemy,prescription,veterinary,M1_b_M2_b,N,3.5,4.0,0.5,10,1.08012345,0.270864844,0.065626502,0.341565026,M1_b,M2_b,-1.1,1.1652874052533602,medicine
406,medicine,It was cough medicine.,It was prescription medicine.,True,Polysemy,cough,prescription,M1_a_M1_b,N,3.5625,4.0,0.4375,16,1.093541647,0.135519445,0.045588255,0.273385412,M1_a,M1_b,,,medicine
407,medicine,It was orthopedic medicine.,It was veterinary medicine.,True,Polysemy,orthopedic,veterinary,M2_a_M2_b,N,3.833333333,4.0,0.166666667,18,0.514495755,0.184719861,0.040844679,0.121267813,M2_a,M2_b,,,medicine
408,message,There was a phone message.,There was an urgent message.,False,Polysemy,phone,urgent,M1_a_M2_a,N,3.5,3.5,0.0,10,0.5270462770000001,0.155624568,0.098115146,0.166666667,M1_a,M2_a,0.0476190476190476,1.5961262630566102,message
409,message,There was a phone message.,There was a clear message.,False,Polysemy,phone,clear,M1_a_M2_b,N,2.125,2.5,0.375,8,0.991031209,0.3072152139999999,0.135635555,0.3503824439999999,M1_a,M2_b,-0.0476190476190476,1.28359613882991,message
410,message,There was a computer message.,There was an urgent message.,False,Polysemy,computer,urgent,M1_b_M2_a,N,3.0,3.0,0.0,15,1.133893419,0.132769883,0.115331888,0.292770022,M1_b,M2_a,0.266666666666667,1.09978352848359,message
411,message,There was a computer message.,There was a clear message.,False,Polysemy,computer,clear,M1_b_M2_b,N,2.8125,3.0,0.1875,16,1.046820583,0.257606506,0.148432255,0.261705146,M1_b,M2_b,-0.5714285714285711,1.63007449435382,message
412,message,There was a phone message.,There was a computer message.,True,Polysemy,phone,computer,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.093497396,0.0524485109999999,0.194978278,M1_a,M1_b,,,message
413,message,There was an urgent message.,There was a clear message.,True,Polysemy,urgent,clear,M2_a_M2_b,N,3.705882353,4.0,0.294117647,17,0.5878675320000001,0.172176361,0.0404173139999999,0.142578819,M2_a,M2_b,,,message
414,mold,It was a fungal mold.,It was a rubber mold.,False,Homonymy,fungal,rubber,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.203066468,0.105068564,0.090851353,M1_a,M2_a,-0.4782608695652171,1.47307857031059,mold
415,mold,It was a fungal mold.,It was a clay mold.,False,Homonymy,fungal,clay,M1_a_M2_b,N,0.916666667,0.5,0.416666667,12,1.240112409,0.170827806,0.093459785,0.357989617,M1_a,M2_b,-0.133333333333333,1.4573295865416005,mold
416,mold,It was a harmful mold.,It was a rubber mold.,False,Homonymy,harmful,rubber,M1_b_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.219214261,0.11547327,0.111111111,M1_b,M2_a,-0.55,1.356271980176,mold
417,mold,It was a harmful mold.,It was a clay mold.,False,Homonymy,harmful,clay,M1_b_M2_b,N,0.357142857,0.0,0.357142857,14,0.4972451579999999,0.185368598,0.108413815,0.132894358,M1_b,M2_b,0.0,1.4142135623731005,mold
418,mold,It was a fungal mold.,It was a harmful mold.,True,Homonymy,fungal,harmful,M1_a_M1_b,N,3.0625,3.5,0.4375,16,1.236594787,0.115669966,0.068282306,0.309148697,M1_a,M1_b,,,mold
419,mold,It was a rubber mold.,It was a clay mold.,True,Homonymy,rubber,clay,M2_a_M2_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.137601793,0.037674487,0.194978278,M2_a,M2_b,,,mold
420,mole,She saw the cancerous mole.,She saw the cute mole.,False,Homonymy,cancerous,cute,M1_a_M2_a,N,0.153846154,0.0,0.153846154,13,0.554700196,0.121985972,0.0894855859999999,0.153846154,M1_a,M2_a,-0.733333333333333,1.48644670591441,mole
421,mole,She saw the cancerous mole.,She saw the fast mole.,False,Homonymy,cancerous,fast,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.16255635,0.091338396,0.112366644,M1_a,M2_b,-0.235294117647059,1.3932610920384698,mole
422,mole,She saw the raised mole.,She saw the cute mole.,False,Homonymy,raised,cute,M1_b_M2_a,N,0.625,0.0,0.625,8,1.407885953,0.136322439,0.0875542159999999,0.497762852,M1_b,M2_a,-0.263157894736842,1.52177182050536,mole
423,mole,She saw the raised mole.,She saw the fast mole.,False,Homonymy,raised,fast,M1_b_M2_b,N,1.15,1.0,0.15,20,1.386969434,0.133527815,0.073733807,0.3101357939999999,M1_b,M2_b,-0.185185185185185,1.21011878110682,mole
424,mole,She saw the cancerous mole.,She saw the raised mole.,True,Homonymy,cancerous,raised,M1_a_M1_b,N,2.375,3.5,1.125,8,1.995530721,0.084662199,0.096459329,0.705526652,M1_a,M1_b,,,mole
425,mole,She saw the cute mole.,She saw the fast mole.,True,Homonymy,cute,fast,M2_a_M2_b,N,2.375,2.0,0.375,16,1.586400538,0.171923518,0.074075401,0.396600134,M2_a,M2_b,,,mole
426,movement,He liked the rhythmic movement.,He liked the feminist movement.,False,Polysemy,rhythmic,feminist,M1_a_M2_a,N,0.846153846,1.0,0.153846154,13,0.898717034,0.418435395,0.12679708,0.249259258,M1_a,M2_a,-0.6875,1.40089257261219,movement
427,movement,He liked the rhythmic movement.,He liked the civil-rights movement.,False,Polysemy,rhythmic,civil-rights,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,0.967417922,0.619402647,0.100257814,0.268313456,M1_a,M2_b,-0.19047619047619,1.63153448075876,movement
428,movement,He liked the graceful movement.,He liked the feminist movement.,False,Polysemy,graceful,feminist,M1_b_M2_a,N,1.428571429,1.5,0.071428571,14,1.157868447,0.419799209,0.159288824,0.309453359,M1_b,M2_a,0.5,1.44463023702923,movement
429,movement,He liked the graceful movement.,He liked the civil-rights movement.,False,Polysemy,graceful,civil-rights,M1_b_M2_b,N,0.833333333,1.0,0.166666667,12,0.937436867,0.664320558,0.112012863,0.270614714,M1_b,M2_b,0.0588235294117647,1.47777654921567,movement
430,movement,He liked the rhythmic movement.,He liked the graceful movement.,True,Polysemy,rhythmic,graceful,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.8697184929999999,0.1087406869999999,0.034734726,0.241216509,M1_a,M1_b,,,movement
431,movement,He liked the feminist movement.,He liked the civil-rights movement.,True,Polysemy,feminist,civil-rights,M2_a_M2_b,N,4.0,4.0,0.0,12,0.0,0.518557727,0.067665219,0.0,M2_a,M2_b,,,movement
432,newspaper,It was a national newspaper.,It was a faded newspaper.,False,Polysemy,national,faded,M1_a_M2_a,N,3.9,4.0,0.1,10,0.316227766,0.234838784,0.085758209,0.1,M1_a,M2_a,-0.3888888888888889,1.3345582608616202,newspaper
433,newspaper,It was a national newspaper.,It was a shredded newspaper.,False,Polysemy,national,shredded,M1_a_M2_b,N,3.647058824,4.0,0.352941176,17,0.785905248,0.256969929,0.093657017,0.190610021,M1_a,M2_b,-0.0833333333333333,1.44212001751849,newspaper
434,newspaper,It was a daily newspaper.,It was a faded newspaper.,False,Polysemy,daily,faded,M1_b_M2_a,N,4.0,4.0,0.0,10,0.0,0.152527511,0.073273778,0.0,M1_b,M2_a,-1.19047619047619,1.16700675315302,newspaper
435,newspaper,It was a daily newspaper.,It was a shredded newspaper.,False,Polysemy,daily,shredded,M1_b_M2_b,N,3.777777778,4.0,0.222222222,18,0.732084498,0.257240891,0.0855512619999999,0.172553971,M1_b,M2_b,-0.733333333333333,1.33452327853522,newspaper
436,newspaper,It was a national newspaper.,It was a daily newspaper.,True,Polysemy,national,daily,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.11405164,0.041685343,0.0,M1_a,M1_b,,,newspaper
437,newspaper,It was a faded newspaper.,It was a shredded newspaper.,True,Polysemy,faded,shredded,M2_a_M2_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.079730213,0.033593297,0.166666667,M2_a,M2_b,,,newspaper
438,orange,It was a juicy orange.,It was a bright orange.,False,Polysemy,juicy,bright,M1_a_M2_a,N,2.0,2.0,0.0,19,1.763834207,0.3072114589999999,0.065273941,0.404651319,M1_a,M2_a,0.0526315789473684,1.43270079882276,orange
439,orange,It was a juicy orange.,It was a reddish orange.,False,Polysemy,juicy,reddish,M1_a_M2_b,N,1.0,0.0,1.0,9,1.4142135619999998,0.273911238,0.052660882,0.471404521,M1_a,M2_b,0.111111111111111,1.4507153971054,orange
440,orange,It was a ripe orange.,It was a bright orange.,False,Polysemy,ripe,bright,M1_b_M2_a,N,2.5,3.0,0.5,8,1.603567451,0.236619532,0.0852928759999999,0.56694671,M1_b,M2_a,-0.6111111111111109,1.3779306261410702,orange
441,orange,It was a ripe orange.,It was a reddish orange.,False,Polysemy,ripe,reddish,M1_b_M2_b,N,1.916666667,1.5,0.416666667,12,1.6213537180000002,0.226773024,0.090670049,0.4680445029999999,M1_b,M2_b,-0.260869565217391,1.38883179504961,orange
442,orange,It was a juicy orange.,It was a ripe orange.,True,Polysemy,juicy,ripe,M1_a_M1_b,N,3.65,4.0,0.35,20,0.988086934,0.083839953,0.051941872,0.220942955,M1_a,M1_b,,,orange
443,orange,It was a bright orange.,It was a reddish orange.,True,Polysemy,bright,reddish,M2_a_M2_b,N,4.0,4.0,0.0,9,0.0,0.122556508,0.056215107,0.0,M2_a,M2_b,,,orange
444,page,He saw the young page.,He saw the blank page.,False,Homonymy,young,blank,M1_a_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.240452111,0.096105754,0.112366644,M1_a,M2_a,1.70588235294118,0.7717436331412901,page
445,page,He saw the young page.,He saw the ripped page.,False,Homonymy,young,ripped,M1_a_M2_b,N,0.333333333,0.0,0.333333333,9,0.5,0.225439787,0.095548153,0.166666667,M1_a,M2_b,1.3,1.21828179265546,page
446,page,He saw the loyal page.,He saw the blank page.,False,Homonymy,loyal,blank,M1_b_M2_a,N,0.3888888889999999,0.0,0.3888888889999999,18,0.607684989,0.2396091219999999,0.103726864,0.143232725,M1_b,M2_a,1.3636363636363602,1.176979772673,page
447,page,He saw the loyal page.,He saw the ripped page.,False,Homonymy,loyal,ripped,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.6875516509999999,0.221343756,0.12424624,0.207304623,M1_b,M2_b,1.52631578947368,0.964274111134126,page
448,page,He saw the young page.,He saw the loyal page.,True,Homonymy,young,loyal,M1_a_M1_b,N,3.071428571,4.0,0.928571429,14,1.439245834,0.146082819,0.08013767,0.3846546289999999,M1_a,M1_b,,,page
449,page,He saw the blank page.,He saw the ripped page.,True,Homonymy,blank,ripped,M2_a_M2_b,N,3.384615385,4.0,0.615384615,13,1.502135232,0.077804208,0.044888258,0.416617354,M2_a,M2_b,,,page
450,palm,It was a calloused palm.,It was a tropical palm.,False,Homonymy,calloused,tropical,M1_a_M2_a,N,0.235294118,0.0,0.235294118,17,0.664211164,0.271009207,0.096294343,0.16109487,M1_a,M2_a,-0.0869565217391304,1.3112465782349298,palm
451,palm,It was a calloused palm.,It was a tree palm.,False,Homonymy,calloused,tree,M1_a_M2_b,N,0.2,0.0,0.2,15,0.560611911,0.269844651,0.081980586,0.144749373,M1_a,M2_b,-0.7826086956521741,1.2776584313476298,palm
452,palm,It was a wrinkled palm.,It was a tropical palm.,False,Homonymy,wrinkled,tropical,M1_b_M2_a,N,0.285714286,0.0,0.285714286,14,1.069044968,0.339266062,0.120958984,0.285714286,M1_b,M2_a,0.25,1.86474468152418,palm
453,palm,It was a wrinkled palm.,It was a tree palm.,False,Homonymy,wrinkled,tree,M1_b_M2_b,N,0.25,0.0,0.25,12,0.452267017,0.323847413,0.089921772,0.130558242,M1_b,M2_b,-0.25,1.5517392618742702,palm
454,palm,It was a calloused palm.,It was a wrinkled palm.,True,Homonymy,calloused,wrinkled,M1_a_M1_b,N,3.0,4.0,1.0,7,1.4142135619999998,0.0856266619999999,0.040128887,0.534522484,M1_a,M1_b,,,palm
455,palm,It was a tropical palm.,It was a tree palm.,True,Homonymy,tropical,tree,M2_a_M2_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.125965536,0.102179348,0.083333333,M2_a,M2_b,,,palm
456,panel,It was a control panel.,It was an advisory panel.,False,Polysemy,control,advisory,M1_a_M2_a,N,0.8,1.0,0.2,10,0.788810638,0.337162554,0.105567575,0.249443826,M1_a,M2_a,-1.05555555555556,1.05564155136453,panel
457,panel,It was a control panel.,It was a consumer panel.,False,Polysemy,control,consumer,M1_a_M2_b,N,1.222222222,1.0,0.222222222,18,1.165966176,0.230144858,0.096629083,0.274820863,M1_a,M2_b,-1.15,1.18210338847862,panel
458,panel,It was an instrument panel.,It was an advisory panel.,False,Polysemy,instrument,advisory,M1_b_M2_a,N,1.5,1.5,0.0,4,1.290994449,0.372277975,0.117012918,0.645497224,M1_b,M2_a,0.294117647058824,1.31171194829281,panel
459,panel,It was an instrument panel.,It was a consumer panel.,False,Polysemy,instrument,consumer,M1_b_M2_b,N,1.076923077,1.0,0.076923077,13,1.255755978,0.205780923,0.096011698,0.3482840439999999,M1_b,M2_b,-0.130434782608696,1.3586205512841103,panel
460,panel,It was a control panel.,It was an instrument panel.,True,Polysemy,control,instrument,M1_a_M1_b,N,1.8,2.0,0.2,20,1.576137851,0.077652931,0.066153884,0.352435138,M1_a,M1_b,,,panel
461,panel,It was an advisory panel.,It was a consumer panel.,True,Polysemy,advisory,consumer,M2_a_M2_b,N,3.0,3.0,0.0,12,0.953462589,0.307659984,0.109875023,0.275240941,M2_a,M2_b,,,panel
462,passage,It was a secret passage.,It was a literary passage.,False,Polysemy,secret,literary,M1_a_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.3515582679999999,0.07680124,0.1,M1_a,M2_a,-0.32,1.6,passage
463,passage,It was a secret passage.,It was a biblical passage.,False,Polysemy,secret,biblical,M1_a_M2_b,N,0.428571429,0.0,0.428571429,14,0.5135525910000001,0.417132974,0.097741723,0.137252703,M1_a,M2_b,-1.25,1.18321595661992,passage
464,passage,It was a narrow passage.,It was a literary passage.,False,Polysemy,narrow,literary,M1_b_M2_a,N,0.8888888890000001,1.0,0.111111111,9,1.054092553,0.418398261,0.0909217,0.3513641839999999,M1_b,M2_a,0.363636363636364,1.3618169680781105,passage
465,passage,It was a narrow passage.,It was a biblical passage.,False,Polysemy,narrow,biblical,M1_b_M2_b,N,0.230769231,0.0,0.230769231,13,0.59914469,0.45705986,0.0745879409999999,0.166172838,M1_b,M2_b,-0.346153846153846,1.5733355063001102,passage
466,passage,It was a secret passage.,It was a narrow passage.,True,Polysemy,secret,narrow,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.630425172,0.096275568,0.074709654,0.174848483,M1_a,M1_b,,,passage
467,passage,It was a literary passage.,It was a biblical passage.,True,Polysemy,literary,biblical,M2_a_M2_b,N,3.611111111,4.0,0.3888888889999999,18,0.978527639,0.191856861,0.039234698,0.230641176,M2_a,M2_b,,,passage
468,pen,She penned her animals.,She penned her memoirs.,False,Homonymy,animals,memoirs,M1_a_M2_a,V,0.4,0.0,0.4,10,0.516397779,0.464779556,0.138799191,0.163299316,M1_a,M2_a,0.421052631578947,1.42656500703552,penned
469,pen,She penned her animals.,She penned her thoughts.,False,Homonymy,animals,thoughts,M1_a_M2_b,V,0.545454545,0.0,0.545454545,11,1.0357254809999998,0.322282195,0.094427526,0.312282982,M1_a,M2_b,0.333333333333333,1.23827837473378,penned
